[2026-04-03T05:48:04.569Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:48:04.570Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:48:04.570Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:48:04.571Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:48:04.573Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:48:04.574Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:48:04.574Z] GET http://localhost:3000/?_rsc=wnywt → 200 (138ms, ?B)
[2026-04-03T05:48:04.574Z] GET http://localhost:3000/?_rsc=wnywt → 200 (83ms, ?B)
[2026-04-03T05:48:04.663Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:48:04.663Z] GET http://localhost:3000/ → 200 (192ms, 125183B)
[2026-04-03T05:48:04.858Z] GET http://localhost:3000/_next/static/media/797e433ab948586e-s.p.3f30ggp2vw8zj.woff2 → 200 (?ms, ?B)
[2026-04-03T05:48:04.858Z] GET http://localhost:3000/_next/static/media/caa3a2e1cccd8315-s.p.400zotvijr2rn.woff2 → 200 (?ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fquilliam-hero%2F800%2F1000&w=640&q=75 → 304 (37ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fquilliam-hero%2F800%2F400&w=1920&q=75 → 304 (37ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__04kpziu._.css → 304 (27ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1swe1pq._.js → 304 (37ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 304 (38ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 304 (39ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 304 (39ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 304 (39ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js → 304 (39ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_0td08b2._.js → 304 (39ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 304 (46ms, ?B)
[2026-04-03T05:48:04.890Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 304 (39ms, ?B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/turbopack-_06rjnlx._.js → 304 (38ms, ?B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/node_modules_11llhag._.js → 304 (39ms, ?B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/src_10tka9u._.js → 304 (45ms, ?B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1kt6ooj._.js → 304 (46ms, ?B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/node_modules_1bpao1h._.js → 200 (62ms, 999480B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/src_components_0xwfln5._.js → 304 (47ms, ?B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/src_app_page_tsx_19mqsku._.js → 304 (47ms, ?B)
[2026-04-03T05:48:04.891Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_19mqsku.js → 304 (58ms, ?B)
[2026-04-03T05:48:04.926Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Faudit-work%2F800%2F600&w=750&q=75 → 304 (26ms, ?B)
[2026-04-03T05:48:04.926Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fbuild-auto%2F600%2F400&w=640&q=75 → 304 (26ms, ?B)
[2026-04-03T05:48:04.926Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fwin-results%2F600%2F400&w=640&q=75 → 304 (42ms, ?B)
[2026-04-03T05:48:04.926Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Ftraining-work%2F700%2F500&w=640&q=75 → 304 (43ms, ?B)
[2026-04-03T05:48:04.926Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fautomation-dash%2F700%2F500&w=640&q=75 → 304 (52ms, ?B)
[2026-04-03T05:48:04.927Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fdigital-web%2F700%2F500&w=640&q=75 → 304 (49ms, ?B)
[2026-04-03T05:48:04.943Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 304 (27ms, ?B)
[2026-04-03T05:48:04.944Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_00e1dbr._.js → 304 (29ms, ?B)
[2026-04-03T05:48:43.392Z] GET http://localhost:3000/?_rsc=wnywt → 200 (60ms, 54789B)
[2026-04-03T05:48:43.395Z] GET http://localhost:3000/?_rsc=wnywt → 200 (23ms, 54789B)
[2026-04-03T05:48:43.440Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__04kpziu._.css → 200 (48ms, 64723B)
[2026-04-03T05:49:09.860Z] GET http://localhost:3000/?_rsc=wnywt → 200 (21ms, 60499B)
[2026-04-03T05:49:09.901Z] GET http://localhost:3000/?_rsc=wnywt → 200 (13ms, 60501B)
[2026-04-03T05:50:01.927Z] GET http://localhost:3000/?_rsc=wnywt → 200 (68ms, 60503B)
[2026-04-03T05:50:01.928Z] GET http://localhost:3000/?_rsc=wnywt → 200 (27ms, 60503B)
[2026-04-03T05:50:16.459Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.460Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.460Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.461Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.461Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.462Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.462Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.462Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.467Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.467Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.467Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.467Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.650Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.651Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.651Z] GET http://localhost:3000/?_rsc=wnywt → 200 (71ms, ?B)
[2026-04-03T05:50:16.741Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.741Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.743Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:50:16.743Z] GET http://localhost:3000/ → 200 (281ms, 137004B)
[2026-04-03T05:50:16.745Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.747Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:50:16.748Z] GET http://localhost:3000/?_rsc=wnywt → 200 (53ms, ?B)
[2026-04-03T05:50:16.846Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → pending (?ms, ?B)
[2026-04-03T05:50:17.027Z] GET http://localhost:3000/_next/static/media/797e433ab948586e-s.p.3f30ggp2vw8zj.woff2 → 200 (?ms, ?B)
[2026-04-03T05:50:17.027Z] GET http://localhost:3000/_next/static/media/caa3a2e1cccd8315-s.p.400zotvijr2rn.woff2 → 200 (?ms, ?B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fquilliam-hero%2F800%2F1000&w=640&q=75 → 304 (19ms, ?B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fquilliam-hero%2F800%2F400&w=1920&q=75 → 304 (20ms, ?B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__04kpziu._.css → 304 (19ms, ?B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1swe1pq._.js → 200 (20ms, 675B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (44ms, 750493B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (43ms, 1058095B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (40ms, 174634B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (43ms, 144344B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js → 200 (43ms, 747009B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_0td08b2._.js → 200 (76ms, 249262B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (78ms, 1984B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (77ms, 756B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/turbopack-_06rjnlx._.js → 200 (77ms, 91085B)
[2026-04-03T05:50:17.081Z] GET http://localhost:3000/_next/static/chunks/node_modules_11llhag._.js → 200 (81ms, 437503B)
[2026-04-03T05:50:17.082Z] GET http://localhost:3000/_next/static/chunks/src_10tka9u._.js → 200 (94ms, 40087B)
[2026-04-03T05:50:17.082Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1kt6ooj._.js → 200 (86ms, 338B)
[2026-04-03T05:50:17.082Z] GET http://localhost:3000/_next/static/chunks/node_modules_1bpao1h._.js → 200 (138ms, 1002480B)
[2026-04-03T05:50:17.082Z] GET http://localhost:3000/_next/static/chunks/src_components_0xwfln5._.js → 200 (96ms, 70151B)
[2026-04-03T05:50:17.082Z] GET http://localhost:3000/_next/static/chunks/src_app_page_tsx_19mqsku._.js → 200 (94ms, 297B)
[2026-04-03T05:50:17.082Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_19mqsku.js → 200 (94ms, 212B)
[2026-04-03T05:50:17.115Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Faudit-work%2F800%2F600&w=750&q=75 → 304 (62ms, ?B)
[2026-04-03T05:50:17.115Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fbuild-auto%2F600%2F400&w=640&q=75 → 304 (62ms, ?B)
[2026-04-03T05:50:17.115Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fwin-results%2F600%2F400&w=640&q=75 → 304 (69ms, ?B)
[2026-04-03T05:50:17.115Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Ftraining-work%2F700%2F500&w=640&q=75 → 304 (73ms, ?B)
[2026-04-03T05:50:17.115Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fautomation-dash%2F700%2F500&w=640&q=75 → 304 (76ms, ?B)
[2026-04-03T05:50:17.115Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fdigital-web%2F700%2F500&w=640&q=75 → 304 (80ms, ?B)
[2026-04-03T05:50:17.162Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (30ms, 15461B)
[2026-04-03T05:50:17.162Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_00e1dbr._.js → 200 (35ms, 289B)
[2026-04-03T05:50:25.339Z] GET http://localhost:3000/?_rsc=wnywt → 200 (63ms, ?B)
[2026-04-03T05:50:25.340Z] GET http://localhost:3000/?_rsc=wnywt → 200 (26ms, ?B)
[2026-04-03T05:50:36.320Z] GET http://localhost:3000/?_rsc=wnywt → 200 (25ms, 60667B)
[2026-04-03T05:50:45.681Z] GET http://localhost:3000/?_rsc=wnywt → 200 (25ms, 60707B)
[2026-04-03T05:51:06.373Z] GET http://localhost:3000/?_rsc=wnywt → 200 (20ms, 60725B)
[2026-04-03T05:51:13.583Z] GET http://localhost:3000/?_rsc=wnywt → 200 (19ms, 60738B)
[2026-04-03T05:51:18.963Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:51:18.967Z] GET http://localhost:3000/?_rsc=wnywt → pending (?ms, ?B)
[2026-04-03T05:51:18.968Z] GET http://localhost:3000/?_rsc=wnywt → 200 (317ms, ?B)
[2026-04-03T05:51:18.970Z] GET http://localhost:3000/?_rsc=wnywt → 200 (97ms, ?B)
[2026-04-03T05:51:18.972Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:18.972Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:18.972Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:18.973Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:19.076Z] GET http://localhost:3000/ → 500 (293ms, ?B)
[2026-04-03T05:51:19.227Z] GET http://localhost:3000/_next/static/chunks/node_modules_035wsb9._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.229Z] GET http://localhost:3000/_next/static/chunks/node_modules_18f3_c3._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.229Z] GET http://localhost:3000/_next/static/chunks/src_app_page_tsx_0517ny0._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.373Z] GET http://localhost:3000/_next/static/media/797e433ab948586e-s.p.3f30ggp2vw8zj.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:19.373Z] GET http://localhost:3000/_next/static/media/caa3a2e1cccd8315-s.p.400zotvijr2rn.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:19.373Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__04kpziu._.css → 304 (21ms, ?B)
[2026-04-03T05:51:19.375Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1swe1pq._.js → 200 (20ms, 675B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (36ms, 750493B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (32ms, 1058095B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (26ms, 174634B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (23ms, 144344B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js → 200 (36ms, 747009B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_0td08b2._.js → 200 (30ms, 249262B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (49ms, 1984B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (39ms, 756B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/turbopack-_06rjnlx._.js → 200 (49ms, 91085B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_035wsb9._.js → 200 (68ms, ?B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/src_10tka9u._.js → 200 (66ms, 39546B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1kt6ooj._.js → 200 (66ms, 338B)
[2026-04-03T05:51:19.376Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_0517ny0.js → 200 (66ms, 212B)
[2026-04-03T05:51:19.442Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.442Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_00e1dbr._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.442Z] GET http://localhost:3000/_next/static/chunks/node_modules_18f3_c3._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.442Z] GET http://localhost:3000/_next/static/chunks/src_components_0xwfln5._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.442Z] GET http://localhost:3000/_next/static/chunks/src_app_page_tsx_0517ny0._.js → pending (?ms, ?B)
[2026-04-03T05:51:19.483Z] POST http://localhost:3000/__nextjs_original-stack-frames → 200 (28ms, 4383B)
[2026-04-03T05:51:19.500Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (10ms, 28356B)
[2026-04-03T05:51:19.500Z] GET http://localhost:3000/__nextjs_font/geist-mono-latin.woff2 → 200 (10ms, 31288B)
[2026-04-03T05:51:24.166Z] GET http://localhost:3000/ → 500 (37ms, 82984B)
[2026-04-03T05:51:24.205Z] GET http://localhost:3000/_next/static/media/797e433ab948586e-s.p.3f30ggp2vw8zj.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:24.205Z] GET http://localhost:3000/_next/static/media/caa3a2e1cccd8315-s.p.400zotvijr2rn.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:24.205Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__04kpziu._.css → 304 (33ms, ?B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1swe1pq._.js → 200 (9ms, 675B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (18ms, 750493B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (18ms, 1058095B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (10ms, 174634B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (13ms, 144344B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js → 200 (21ms, 747009B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_0td08b2._.js → 200 (17ms, 249262B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (16ms, 1984B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (17ms, 756B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/turbopack-_06rjnlx._.js → 200 (37ms, 91085B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_035wsb9._.js → 200 (38ms, 435658B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/src_10tka9u._.js → 200 (38ms, 39546B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1kt6ooj._.js → 200 (38ms, 338B)
[2026-04-03T05:51:24.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_0517ny0.js → 200 (38ms, 212B)
[2026-04-03T05:51:24.286Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (13ms, 15461B)
[2026-04-03T05:51:24.287Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_00e1dbr._.js → 200 (12ms, 289B)
[2026-04-03T05:51:24.287Z] GET http://localhost:3000/_next/static/chunks/node_modules_18f3_c3._.js → 200 (13ms, 1004325B)
[2026-04-03T05:51:24.287Z] GET http://localhost:3000/_next/static/chunks/src_components_0xwfln5._.js → 200 (12ms, 70151B)
[2026-04-03T05:51:24.287Z] GET http://localhost:3000/_next/static/chunks/src_app_page_tsx_0517ny0._.js → 200 (11ms, 297B)
[2026-04-03T05:51:24.297Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:24.297Z] GET http://localhost:3000/__nextjs_font/geist-mono-latin.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:24.328Z] POST http://localhost:3000/__nextjs_original-stack-frames → 200 (3ms, 4383B)
[2026-04-03T05:51:41.148Z] GET http://localhost:3000/ → 200 (250ms, ?B)
[2026-04-03T05:51:41.402Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:41.402Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:41.402Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:41.402Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-04-03T05:51:41.481Z] GET http://localhost:3000/_next/static/media/797e433ab948586e-s.p.3f30ggp2vw8zj.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:41.481Z] GET http://localhost:3000/_next/static/media/caa3a2e1cccd8315-s.p.400zotvijr2rn.woff2 → 200 (?ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fquilliam-hero%2F800%2F1000&w=640&q=75 → 200 (58ms, 29180B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fquilliam-hero%2F800%2F400&w=1920&q=75 → 200 (58ms, 14824B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__04kpziu._.css → 304 (42ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1swe1pq._.js → 304 (60ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 304 (59ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 304 (67ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 304 (67ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 304 (68ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js → 304 (68ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_0td08b2._.js → 304 (68ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 304 (68ms, ?B)
[2026-04-03T05:51:41.482Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 304 (68ms, ?B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/turbopack-_06rjnlx._.js → 304 (67ms, ?B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/node_modules_0-mi7g2._.js → 200 (125ms, 593200B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/src_10tka9u._.js → 200 (72ms, 39497B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/src_app_layout_tsx_1kt6ooj._.js → 200 (72ms, 338B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/node_modules_1nv7fz_._.js → 200 (125ms, 846783B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/src_components_0xwfln5._.js → 200 (72ms, 70632B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/src_app_page_tsx_0unc4v0._.js → 200 (77ms, 297B)
[2026-04-03T05:51:41.483Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_0unc4v0.js → 200 (77ms, 212B)
[2026-04-03T05:51:41.539Z] GET http://localhost:3000/logo-white.svg → 200 (32ms, 917B)
[2026-04-03T05:51:41.539Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Faudit-work%2F800%2F600&w=750&q=75 → 200 (32ms, 14792B)
[2026-04-03T05:51:41.539Z] GET http://localhost:3000/_next/image?url=https%3A%2F%2Fpicsum.photos%2Fseed%2Fbuild-auto%2F600%2F400&w=640&q=75 → 200 (32ms, 28860B)
